date,price,market_cap,volume
2024-05-20 00:00:00,0.40081016639451394,0.0,6775260.661879599
2024-05-21 00:00:00,0.40081016639451394,0.0,6775260.661879599
2024-05-22 00:00:00,0.3865041650676576,0.0,4841800.480278046
2024-05-23 00:00:00,0.3359629922344192,0.0,3599340.114741391
2024-05-24 00:00:00,0.3068836463104802,0.0,4294431.929532002
2024-05-25 00:00:00,0.3407979486137966,110145186.54548056,3236287.8876989987
2024-05-26 00:00:00,0.3856543848654573,125268795.19319855,3753114.6928222277
2024-05-27 00:00:00,0.3710239698355191,121385519.64990303,1750641.1717580575
2024-05-28 00:00:00,0.3393976346183139,111341209.29360585,2180703.3537527667
2024-05-29 00:00:00,0.3512016488016613,115057826.3322326,2169326.1269953554
2024-05-30 00:00:00,0.3084814694300722,101532711.30969624,1698148.7158185611
2024-05-31 00:00:00,0.2977401479806768,98166535.52818882,1451867.2929344494
2024-06-01 00:00:00,0.28174701945123565,94748164.44603191,1976234.7081160347
2024-06-02 00:00:00,0.26193209291695,86606150.08214512,2946871.2928217924
2024-06-03 00:00:00,0.2515533133389421,83299527.51472282,1130060.7638489648
2024-06-04 00:00:00,0.3080830481077879,102379787.38220042,2013315.472730899
2024-06-05 00:00:00,0.3204464328078598,106645477.01198238,1835119.0619825576
2024-06-06 00:00:00,0.27319660910558213,89261094.69440566,2769796.9825136783
2024-06-07 00:00:00,0.26994253975119353,90024969.97517689,1567887.7921276547
2024-06-08 00:00:00,0.23839068894764254,79707521.47590145,2259021.935548445
2024-06-09 00:00:00,0.25495746996253893,85211089.55894299,854466.8176722203
2024-06-10 00:00:00,0.2376305926763951,79609575.10490084,1131944.7638949822
2024-06-11 00:00:00,0.2346668509271906,78881200.41637924,2055619.2594557938
2024-06-12 00:00:00,0.21609395738944537,72625954.96231702,1620910.727765788
2024-06-13 00:00:00,0.23620403163123385,77868249.14399184,774147.5195391239
2024-06-14 00:00:00,0.20103821546524572,67893070.33161849,764379.0014616156
2024-06-15 00:00:00,0.22665823333766305,76457416.53440692,2120581.0634173397
2024-06-16 00:00:00,0.2106794360661702,71337643.19170745,610856.8390472723
2024-06-17 00:00:00,0.21357685001016333,72654027.24040604,559559.3856066994
2024-06-18 00:00:00,0.1952527286105768,66496425.29049873,710103.2839957871
2024-06-19 00:00:00,0.18158007843513768,61909057.88906686,1307056.6571329208
2024-06-20 00:00:00,0.17374843493529224,59400061.815641314,6634391.062920767
2024-06-21 00:00:00,0.18687625133993815,63978242.5887242,757801.0277751314
2024-06-22 00:00:00,0.17623773555510708,60496229.7119026,435433.827691192
2024-06-23 00:00:00,0.17482450808974068,60140573.7168595,338920.7494329535
2024-06-24 00:00:00,0.19642781851056196,67632655.29301928,530290.9518952833
2024-06-25 00:00:00,0.16674804815582658,57472849.41363463,1121037.981793522
2024-06-26 00:00:00,0.15793377204860562,55455289.78545257,522131.07548134687
2024-06-27 00:00:00,0.17069378205898328,59055176.57480319,648901.2608032209
2024-06-28 00:00:00,0.22071301162254342,76425293.37484966,1188773.6713840938
2024-06-29 00:00:00,0.2099712951683366,74311843.43088897,828269.3409182194
2024-06-30 00:00:00,0.21021528010073484,74148785.11546938,359615.8217680541
2024-07-01 00:00:00,0.23598417084617673,82642422.81444539,674535.3608077809
2024-07-02 00:00:00,0.24398897164095557,84731737.11873715,750842.6114720782
2024-07-03 00:00:00,0.23850786625206527,82912114.00430149,629901.9187063004
2024-07-04 00:00:00,0.20785178720843542,71927668.56849906,674162.1031619569
2024-07-05 00:00:00,0.1938734897661869,67611809.23134294,964646.6620988033
2024-07-06 00:00:00,0.2379476489772376,82778461.26262999,1504093.104900333
2024-07-07 00:00:00,0.24529992566618752,85454664.15133661,2144367.112717249
2024-07-08 00:00:00,0.22414512070360673,77984550.76398322,700450.5787071092
2024-07-09 00:00:00,0.2844220465727292,100164537.27859129,1976425.5953873952
2024-07-10 00:00:00,0.30303924936871146,107236627.82437669,4234911.253987627
2024-07-11 00:00:00,0.3036174870575912,107836110.66075762,1704468.6393247168
2024-07-12 00:00:00,0.30553144757306694,109642707.627962,756561.8950874802
2024-07-13 00:00:00,0.28725520816328504,104746306.36280143,1296829.1634348969
2024-07-14 00:00:00,0.291844273928838,104412231.37296215,681432.1889637734
2024-07-15 00:00:00,0.27369667801991765,98040839.17641038,966308.3323862483
2024-07-16 00:00:00,0.31264136318104,111791684.85139422,1135833.4337983497
2024-07-17 00:00:00,0.2796621628042443,100015248.50145529,938497.6767784571
2024-07-18 00:00:00,0.25251348267863544,90360946.27150233,1319401.7877825273
2024-07-19 00:00:00,0.2888412869321731,103360942.86666602,1039373.959087526
2024-07-20 00:00:00,0.32319825245817946,115944878.62247495,2195405.6304633426
2024-07-21 00:00:00,0.3060131516104101,109810263.89832738,1225999.8127108896
2024-07-22 00:00:00,0.29377272787437586,105131168.19080102,784075.2346349696
2024-07-23 00:00:00,0.3056688359346634,109620461.52963671,940735.809883716
2024-07-24 00:00:00,0.30552998326610625,109603589.96549803,1241203.7562193028
2024-07-25 00:00:00,0.3021260617302784,108312050.87275504,649731.737143878
2024-07-26 00:00:00,0.2799446375190415,100388426.5854032,618993.5247251169
2024-07-27 00:00:00,0.28941612351471413,103782728.28888567,546311.3668246345
2024-07-28 00:00:00,0.2704858838244733,96996508.06439926,377111.26413734467
2024-07-29 00:00:00,0.2659843596543638,96947404.68003996,332971.0135666572
2024-07-30 00:00:00,0.2857150447980332,102285165.20962949,1187513.0126169946
2024-07-31 00:00:00,0.2838237066856491,101718156.08262604,1296894.6156529207
