date,price,market_cap,volume
2024-04-03 00:00:00,0.04359679641004086,172977775.40457708,4694381.89641874
2024-04-04 00:00:00,0.04367155849328364,173052008.50919187,3690049.9789727577
2024-04-05 00:00:00,0.04499018500288092,178069972.32488596,4033157.5666023097
2024-04-06 00:00:00,0.04452183431113546,176344787.02061075,3660255.0661069434
2024-04-07 00:00:00,0.04506688984847211,178825403.02577654,2875237.2756168917
2024-04-08 00:00:00,0.047227943207999314,187411889.39178517,6042938.757395778
2024-04-09 00:00:00,0.04919542230322028,194897715.67944545,5000815.311809446
2024-04-10 00:00:00,0.04788951139762103,189986944.50182083,4248474.530195572
2024-04-11 00:00:00,0.04754422936243382,188398602.88348418,6496970.191913192
2024-04-12 00:00:00,0.04858354712154952,192435762.01288134,4026871.4913045177
2024-04-13 00:00:00,0.041932462839277505,165939869.1641128,7542956.407644288
2024-04-14 00:00:00,0.036785239380873976,146345986.77194858,8740497.581748718
2024-04-15 00:00:00,0.03917721381674375,155230524.81775522,5157049.338384473
2024-04-16 00:00:00,0.0369875284453573,146145316.25795802,4982313.418888545
2024-04-17 00:00:00,0.037233393693278535,147600347.51695013,3787631.581073527
2024-04-18 00:00:00,0.03639586816146425,144217002.8568822,3822585.611114475
2024-04-19 00:00:00,0.03801507520969617,150674181.3733118,3604220.0791945346
2024-04-20 00:00:00,0.03810676190747542,151159744.47046158,4446806.997716655
2024-04-21 00:00:00,0.04109070388646879,162654882.1049975,3477480.156280375
2024-04-22 00:00:00,0.04044325270468265,160196994.83045495,3333537.132701344
2024-04-23 00:00:00,0.042253202545291024,167433427.0917151,3178946.825004664
2024-04-24 00:00:00,0.04309770100494092,170653704.73047903,4585453.605078782
2024-04-25 00:00:00,0.04148623380548112,164282120.2638794,12943624.456366554
2024-04-26 00:00:00,0.041063676071415714,162801591.91964906,4794171.119786135
2024-04-27 00:00:00,0.0413463109617872,163904671.95138115,3398679.783572575
2024-04-28 00:00:00,0.041478996502362746,164177753.4698773,3043799.3278887263
2024-04-29 00:00:00,0.040122759855859995,158838152.25524944,3375233.922757901
2024-04-30 00:00:00,0.03935833408088048,155950543.64934358,3697051.418191427
2024-05-01 00:00:00,0.037871432473810654,150038854.0655892,3566399.9880762654
2024-05-02 00:00:00,0.03813565655512721,151441065.819932,4056562.301223542
2024-05-03 00:00:00,0.038287007542908626,151817684.37061816,2537355.8667026763
2024-05-04 00:00:00,0.03983873430568837,158059782.77513835,3267502.229473137
2024-05-05 00:00:00,0.04027981159348247,159564154.459088,3446034.1915795463
2024-05-06 00:00:00,0.0410572466815542,162453291.20647913,3368531.4054890764
2024-05-07 00:00:00,0.0389656258435979,154203171.804544,5753504.738461853
2024-05-08 00:00:00,0.03778398410839763,149880195.27122155,3750334.379636219
2024-05-09 00:00:00,0.03793478972582418,149698013.35263136,2661807.9825339927
2024-05-10 00:00:00,0.039012537046167695,154614421.98116496,2252396.9909160733
2024-05-11 00:00:00,0.03741703215136827,148179816.89235768,2750769.857397594
2024-05-12 00:00:00,0.03721736422036484,147414809.60497177,2241449.3404241386
2024-05-13 00:00:00,0.03720739323419654,147317314.39992428,2804280.280717963
2024-05-14 00:00:00,0.036425855951637894,144324494.15891594,12966730.507780233
2024-05-15 00:00:00,0.03529499207608333,139724153.98793566,2672127.391863533
2024-05-16 00:00:00,0.036716438705626187,145647311.89131844,2388004.5874380055
2024-05-17 00:00:00,0.036157978307020444,143270458.53580198,2036147.5850819119
2024-05-18 00:00:00,0.037194660595982636,147241543.59014428,2237446.694328784
2024-05-19 00:00:00,0.037088122195608926,147018909.52410555,1552810.8806381766
2024-05-20 00:00:00,0.035940460565426116,142432982.50236136,2741624.114355057
2024-05-21 00:00:00,0.03846184012947207,152318656.89230418,3842761.786336681
2024-05-22 00:00:00,0.03859938954817316,152775854.8932598,2971214.3459268957
2024-05-23 00:00:00,0.037774098536698685,149636920.92004326,3246604.0684320093
2024-05-24 00:00:00,0.03658553587880006,145006006.70186505,3223475.842251564
2024-05-25 00:00:00,0.036514979916152934,144516234.44044197,2846891.666494852
2024-05-26 00:00:00,0.03670516124813484,145356607.2985914,972673.8738867702
2024-05-27 00:00:00,0.03625960781052324,143526249.04857475,4168179.564899181
2024-05-28 00:00:00,0.037487063263619544,148185556.24013942,3483242.2581743887
2024-05-29 00:00:00,0.037227505157913704,147644593.55318186,2116042.909909553
2024-05-30 00:00:00,0.03667947941371489,145230985.16247126,2023425.9547056379
2024-05-31 00:00:00,0.0361321250634385,143060886.36642036,3008994.1067565945
2024-06-01 00:00:00,0.035647875181091,141235520.49837118,2401458.8405018295
2024-06-02 00:00:00,0.03554099144502918,140784748.79787657,1054433.6838410196
2024-06-03 00:00:00,0.035551358018393604,140683184.2485613,1541839.9489112685
2024-06-04 00:00:00,0.035099137689364575,138947063.7824406,1414156.0573534379
2024-06-05 00:00:00,0.035059638025107656,138880852.36578447,2770840.4226536
2024-06-06 00:00:00,0.03555612317980474,140879912.59858257,1490153.8739874605
2024-06-07 00:00:00,0.035178747185282216,139399660.7665734,1256881.3674521747
2024-06-08 00:00:00,0.033800083944769105,133887214.384351,1980314.3775356165
2024-06-09 00:00:00,0.03263300540467251,129232456.80423298,1455782.4013993929
2024-06-10 00:00:00,0.033448142278104075,132612262.90174653,1073628.9948751666
2024-06-11 00:00:00,0.032598386014212596,129165493.10427895,1944664.6384410877
2024-06-12 00:00:00,0.03107749348364785,123118504.57002132,2797255.350296044
2024-06-13 00:00:00,0.03197258400779072,126650829.15762874,2007460.2965975867
